44,38,38,21,27,21,27,21,21,15,15,27,21,27,15,15,15,9,9,15,15,21,21,21,21,21
44,33,27,21,21,15,15,9,15,21,15,21,21,21,15,9,15,15,15,9,9,15,15,21,15,21
38,21,27,21,15,21,9,9,15,9,9,9,9,15,9,9,9,3,3,3,9,15,15,21,15,21
38,27,21,9,9,9,3,3,3,9,9,9,9,9,9,3,-3,3,3,9,3,9,9,21,21,15
33,21,15,9,3,3,9,3,3,3,3,3,9,9,-3,3,3,3,3,-3,3,9,9,9,15,21
38,21,9,9,3,3,3,3,3,-3,3,3,3,3,-3,-3,3,-3,-3,3,3,3,3,9,15,15
33,27,15,9,3,3,3,-9,-3,-3,3,-3,3,3,-3,-3,-3,-9,3,-3,3,3,3,9,15,15
33,21,9,3,3,-3,-3,-3,-9,-9,-9,-9,-3,3,-9,-9,-9,-3,-3,-3,-3,-3,3,9,15,15
33,15,15,3,-3,-9,-3,-3,-9,-15,-15,-9,-9,-9,-15,-9,-3,-3,-15,-3,-3,-3,3,3,15,15
33,15,9,3,-9,-15,-15,-15,-15,-15,-15,-15,-9,-15,-15,-21,-15,-15,-9,-3,-9,-3,3,3,3,9
33,15,9,-3,-9,-15,-21,-15,-21,-15,-21,-15,-15,-15,-21,-21,-15,-15,-15,-9,-9,-3,3,3,3,9
33,15,3,-3,-15,-9,-21,-21,-27,-21,-21,-21,-15,-15,-27,-21,-21,-9,-15,-15,-3,-3,3,3,3,3
33,9,9,-9,-9,-21,-21,-21,-21,-27,-27,-21,-21,-21,-27,-21,-21,-9,-15,-15,-3,-9,-3,-3,3,3
27,9,3,-9,-15,-21,-21,-33,-33,-33,-27,-21,-27,-21,-27,-21,-21,-21,-15,-15,-15,-3,-3,-3,3,3
93,9,3,-9,-15,-27,-27,-33,-40,-40,-33,-33,-33,-21,-27,-27,-21,-21,-21,-15,-9,-9,-3,3,3,3
98,88,72,-15,-21,-27,-33,-40,-40,-40,-40,-40,-33,-21,-27,-27,-27,-21,-21,-21,-15,-9,-3,-3,-3,9
109,98,82,66,-21,-27,-33,-40,-52,-46,-46,-40,-33,-33,-33,-27,-27,-21,-21,-15,-15,-9,-3,-3,-3,3
104,98,98,82,72,-27,-33,-40,-46,-46,-40,-40,-40,-33,-40,-27,-21,-27,-21,-15,-15,-9,-9,-3,-3,3
72,82,88,82,77,61,21,-27,-46,-52,-52,-46,-40,-40,-40,-33,-27,-27,-21,-21,-15,-9,-9,-3,-3,3
27,9,-3,72,72,55,27,-3,-27,-46,-52,-46,-40,-40,-40,-33,-33,-27,-21,-21,-21,-9,-3,-3,-3,3
27,9,-9,-21,33,33,21,-9,-33,-52,-59,-46,-40,-40,-40,-40,-33,-27,-27,-21,-21,-15,-3,-3,-3,3
33,3,-9,-21,-9,-40,-33,-21,-46,-52,-52,-46,-40,-40,-46,-46,-33,-33,-27,-21,-21,-15,-9,-3,-3,3
21,3,-15,-21,-33,-40,-40,-46,-52,-59,-46,-52,-46,-46,-52,-46,-40,-33,-33,-21,-21,-21,-9,-3,-3,3
21,3,-15,-21,-21,-33,-40,-46,-46,-46,-52,-46,-46,-46,-52,-52,-46,-33,-27,-27,-21,-15,-9,-3,-3,-3
27,3,-9,-15,-27,-27,-27,-40,-40,-40,-46,-46,-46,-46,-59,-52,-46,-40,-33,-27,-21,-21,-9,-3,-3,-3
33,9,-9,-15,-15,-27,-27,-27,-40,-33,-33,9,9,21,-15,-52,-52,-40,-33,-27,-27,-15,-15,-15,-3,-3
33,9,3,-9,-15,-15,-15,44,-33,50,50,38,33,27,-15,-59,-52,-33,-33,-27,-21,-15,-15,-9,-3,3
93,66,66,72,72,72,72,72,72,61,55,38,33,27,-3,-46,-46,-40,-33,-27,-27,-15,-9,-9,-3,-3
114,98,98,93,93,88,82,77,72,55,50,33,15,9,-33,-46,-33,-33,-27,-21,-21,-15,-9,-9,-3,3
134,109,104,98,93,88,77,66,66,-15,-21,-21,-21,-21,-33,-33,-27,-27,-21,-15,-15,-21,-3,-3,-3,3
124,114,98,88,82,66,3,-3,-3,-9,-15,-15,-15,-15,-27,-21,-21,-21,-21,-9,-15,-15,-9,-3,-3,-3
104,93,66,9,9,9,3,3,-9,3,3,-3,-9,-9,-15,-9,-15,-9,-15,-9,-3,-9,-3,-3,-3,-3
33,27,9,15,9,9,9,9,3,3,3,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3
33,27,15,15,15,21,15,9,9,15,9,9,9,9,3,3,-3,3,3,3,3,3,3,3,9,-3
33,21,15,27,21,21,21,21,21,15,21,21,21,21,3,9,9,9,9,3,3,3,3,3,3,-3
33,27,27,21,21,21,27,27,21,21,27,21,15,27,15,15,9,9,9,15,9,3,3,-3,3,-3
