313,294,271,243,204,144,98,-3,-15,-21,-27,-21,-21,-15,-27,-21,-15,-15,-9,-9,-3,-3,9,9,3,9
313,298,287,485,487,487,485,477,38,-15,-40,-33,-33,-27,-27,-21,-21,-21,-9,-15,-15,-9,-3,3,9,9
327,485,492,500,503,503,498,492,485,21,-9,-40,-46,-40,-40,-27,-27,-27,-27,-27,-21,-15,-3,9,9,9
477,492,505,508,513,510,505,503,490,463,15,3,-21,-46,-46,-52,-46,-46,-33,-27,-27,-15,-9,-3,9,9
487,503,510,513,515,515,513,505,495,479,460,9,-3,-21,-52,-66,-52,-40,-46,-46,-33,-33,-15,-9,-9,9
487,503,508,515,515,515,513,508,500,487,468,449,-3,-3,-27,-52,-59,-59,-52,-52,-33,-33,-27,-9,-3,3
485,498,508,513,515,515,513,508,498,485,474,455,-15,-9,-27,-33,-52,-72,-66,-59,-52,-33,-27,-9,-9,3
1440,490,500,510,513,513,510,505,495,482,474,449,-46,-27,-27,-33,-46,-72,-79,-72,-59,-52,-33,-15,-9,3
1440,479,495,503,505,505,505,495,487,474,460,437,-72,-72,-59,-46,-46,-52,-79,-85,-72,-52,-40,-27,-9,3
388,1440,471,492,495,495,492,485,474,463,449,426,-66,-79,-85,-85,-52,-52,-66,-79,-79,-66,-33,-33,-15,-3
355,372,1440,1440,474,479,474,466,460,443,426,-66,-66,-72,-85,-92,-66,-66,-66,-72,-59,-66,-46,-27,-15,-3
313,287,1440,1440,1440,1440,1440,-40,-33,-46,-52,-66,-66,-72,-79,-85,-72,-66,-59,-72,-59,-59,-46,-33,-15,-9
271,27,15,9,3,-15,-21,-27,-33,-46,-52,-52,-59,-66,-79,-79,-79,-72,-72,-66,-66,-59,-52,-33,-21,-9
27,27,21,9,-9,-9,-15,-33,-33,-46,-52,-59,-66,-66,-72,-72,-79,-72,-72,-72,-72,-59,-46,-33,-15,-9
38,27,21,15,-9,-15,-15,-33,-33,-46,-46,-52,-59,-59,-66,-72,-72,-66,-66,-72,-66,-59,-46,-27,-21,-15
38,21,15,15,-3,-15,-15,-33,-33,-46,-46,-59,-52,-52,-66,-66,-66,-59,-59,-59,-59,-52,-40,-27,-27,-9
38,21,15,9,-9,-15,-15,-33,-33,-46,-46,-52,-46,-52,-59,-59,-52,-52,-52,-59,-52,-46,-33,-27,-15,-9
38,27,21,3,-9,-15,-27,-33,-33,-46,-46,-46,-52,-52,-52,-52,-52,-52,-52,-52,-46,-33,-33,-27,-15,-9
33,27,21,-3,-9,-15,-33,-33,-33,-46,-46,-52,-52,-46,-52,-52,-46,-46,-46,-52,-40,-33,-33,-27,-21,-9
38,27,15,3,-15,-21,-27,-33,-40,-46,-46,-46,-46,-46,-52,-46,-46,-40,-40,-40,-33,-33,-27,-21,-15,-15
33,21,9,3,-15,-33,-33,-40,-40,-46,-46,-46,-46,-40,-52,-46,-46,-40,-33,-40,-33,-27,-27,-21,-15,-15
38,21,15,-3,-15,-27,-33,-40,-40,-52,-46,-46,-46,-46,-46,-40,-40,-40,-27,-33,-33,-27,-27,-21,-21,-15
33,15,3,-9,-33,-33,-40,-40,-40,-52,-46,-52,-40,-46,-46,-46,-40,-33,-27,-33,-33,-27,-27,-21,-15,-15
21,15,3,-15,-27,-40,-46,-46,-46,-52,-52,-46,-46,-40,-46,-40,-33,-33,-27,-33,-33,-27,-27,-21,-21,-15
27,15,-3,-15,-33,-40,-52,-52,-46,-52,-52,-46,-40,-40,-40,-33,-33,-27,-27,-33,-33,-27,-27,-21,-21,-15
21,3,-9,-21,-40,-46,-40,-59,-59,-52,-52,-46,-46,-40,-40,-33,-27,-27,-27,-27,-27,-27,-21,-21,-21,-15
88,66,38,-9,-15,-33,-52,-59,-59,-66,-52,-46,-40,-33,-33,-33,-27,-27,-21,-33,-27,-21,-21,-15,-21,-15
114,77,66,33,-3,-21,-33,-46,-59,-66,-46,-46,-33,-27,-27,-27,-27,-27,-21,-27,-27,-21,-21,-15,-21,-15
109,82,61,27,-3,-15,-27,-33,-40,-52,-46,-40,-33,-21,-27,-27,-21,-21,-21,-21,-27,-21,-15,-21,-21,-21
93,55,44,-3,-15,-21,-27,-33,-40,-46,-40,-27,-27,-21,-21,-21,-21,-21,-21,-15,-15,-21,-15,-21,-15,-15
27,9,-3,-15,-27,-33,-27,-33,-40,-40,-33,-21,-15,-15,-21,-15,-15,-15,-9,-15,-21,-15,-9,-15,-21,-15
21,15,3,-3,-15,-15,-15,-21,-27,-21,-15,-15,-15,-9,-15,-9,-9,-3,-9,-9,-15,-21,-9,-9,-15,-21
21,21,15,9,-3,-9,-3,-9,-9,-9,-15,-9,-3,-3,-3,-3,-3,-3,-3,-9,-9,-9,-9,-9,-15,-15
27,21,21,15,9,9,3,9,9,3,3,3,3,3,-3,-3,3,-3,3,-3,-9,-9,-9,-15,-15,-15
27,33,44,72,55,15,15,15,21,15,15,15,15,15,3,9,3,3,3,-3,-3,-9,-9,-9,-15,-15
33,27,66,66,61,27,21,21,21,15,9,15,3,9,3,9,-9,-3,-403,-403,-423,-413,-423,-413,-423,-433
