61,50,38,33,21,33,139,119,114,109,93,82,72,77,61,50,44,-27,-15,-3,-3,-3,9,15,9,15
191,195,186,181,177,163,158,149,129,119,98,93,82,72,55,55,-27,-33,-21,-9,-9,-3,-3,15,15,15
221,213,200,195,181,172,158,139,129,114,98,82,66,50,-52,-46,-40,-33,-27,-15,-9,-9,-3,9,15,15
234,226,204,186,181,158,144,124,109,104,-15,-15,-21,-40,-40,-46,-46,-33,-27,-15,-9,-9,-3,3,15,15
255,226,204,186,139,139,98,9,3,-9,-15,-15,-27,-27,-46,-46,-40,-27,-27,-21,-21,-9,-3,3,3,15
263,247,204,21,21,15,9,9,-9,-15,-21,-21,-27,-33,-46,-40,-46,-27,-27,-21,-21,-9,-9,-3,3,15
275,238,213,21,21,9,9,-3,-9,-15,-15,-21,-27,-27,-46,-40,-33,-33,-27,-21,-21,-9,-15,-3,9,9
263,255,21,15,15,9,9,3,-9,-15,-21,-21,-21,-27,-40,-33,-33,-27,-27,-21,-27,-15,-9,-3,3,15
251,38,33,27,15,15,9,9,-9,-15,-21,-21,-27,-27,-40,-40,-33,-27,-27,-27,-27,-15,-9,-9,-3,3
44,38,27,21,15,9,9,-3,-15,-15,-21,-21,-21,-33,-33,-40,-33,-33,-27,-21,-27,-21,-9,-9,-3,3
38,33,27,15,9,9,3,-3,-15,-15,-21,-21,-27,-27,-40,-40,-27,-33,-27,-27,-27,-21,-9,-3,-3,3
44,38,27,15,9,3,-3,-9,-15,-21,-21,-27,-33,-27,-40,-33,-33,-33,-27,-21,-27,-21,-9,-9,-3,-3
38,33,15,15,9,3,-3,-9,-15,-21,-21,-21,-27,-33,-33,-33,-33,-33,-27,-21,-21,-27,-15,-9,-3,-3
38,33,21,9,9,-3,-3,-9,-21,-21,-27,-27,-33,-33,-40,-33,-27,-27,-27,-21,-27,-21,-15,-9,-3,-3
263,33,21,15,3,-9,-3,-9,-21,-27,-33,-40,-27,-33,-40,-46,-33,-33,-27,-21,-27,-21,-15,-9,-9,-3
271,27,15,9,3,-9,-9,-15,-21,-27,-27,-27,-33,-40,-46,-40,-40,-27,-27,-21,-27,-21,-21,-9,-9,-3
271,21,15,9,-9,-9,-15,-15,-27,-27,-33,-40,-40,-40,-46,-46,-33,-27,-27,-21,-27,-21,-15,-15,-9,-3
267,21,15,-3,-3,-9,-15,-21,-27,-33,-33,-33,-40,-40,-46,-46,-40,-33,-27,-27,-27,-21,-21,-9,-9,-3
352,21,3,-3,-9,-15,-27,-27,-40,-33,-40,-40,-40,-40,-46,-46,-40,-40,-27,-21,-27,-21,-21,-15,-9,-9
369,366,9,-9,-15,-15,-21,-27,-40,-40,-40,-40,-46,-46,-52,-52,-46,-33,-27,-27,-27,-27,-21,-15,-9,-9
404,407,410,426,-21,-27,-33,-33,-46,-40,-46,-46,-40,-40,-46,-46,-46,-40,-27,-27,-27,-27,-21,-15,-9,-3
426,432,446,463,466,463,452,437,-46,-46,-40,27,38,44,15,-46,-46,-40,-27,-27,-33,-27,-27,-15,-15,-3
434,460,468,477,477,477,468,455,434,-46,50,50,50,38,21,3,-40,-33,-33,-21,-27,-27,-27,-9,-9,-9
443,471,479,485,485,485,477,466,449,434,55,55,50,38,21,3,-40,-27,-27,-21,-27,-27,-21,-21,-9,-9
455,479,485,487,487,487,482,477,457,437,50,55,50,-40,-40,-33,-33,-27,-21,-21,-27,-27,-21,-15,-15,-9
455,479,487,490,492,490,487,477,463,440,38,-40,-40,-27,-46,-40,-27,-27,-21,-21,-27,-27,-21,-15,-9,-9
457,479,490,492,495,492,485,477,460,437,-40,-40,-27,-27,-33,-33,-27,-21,-21,-21,-21,-27,-15,-21,-15,-9
446,474,487,492,492,487,482,474,455,429,-40,-33,-27,-27,-27,-27,-27,-21,-21,-27,-27,-21,-15,-15,-15,-9
1440,460,479,487,487,485,474,463,443,-40,-33,-27,-21,-21,-21,-27,-21,-21,-21,-21,-27,-21,-15,-15,-15,-15
234,443,466,474,477,471,463,452,426,-33,-27,-21,-21,-21,-21,-21,-21,-15,-15,-15,-15,-27,-15,-15,-15,-9
1440,1440,1440,449,452,449,437,426,-21,-21,-21,-15,-9,-15,-21,-21,-9,-9,-21,-9,-21,-15,-9,-15,-15,-9
15,3,-15,-21,417,420,-21,-9,-27,-15,-9,-9,-15,-3,-15,-9,-9,-3,-9,-3,-9,-9,-15,-15,-9,-15
21,15,3,-9,-9,-9,-9,-9,-15,-3,-3,-3,3,3,-3,-3,-3,-3,-3,-3,-9,-9,-9,-9,-9,-9
21,21,9,9,3,9,9,9,3,3,9,9,3,9,3,-3,3,3,3,3,-9,-9,-9,-9,-9,-9
33,33,21,21,15,15,21,15,21,9,21,15,21,15,9,15,9,3,3,3,-3,-9,-9,-3,-9,-9
33,33,27,27,21,27,15,27,15,21,15,15,9,15,9,9,-3,-3,-403,-393,-443,-403,-423,-403,-413,-413
