50,38,44,27,33,27,27,27,21,21,15,15,9,9,3,3,3,3,3,3,9,9,15,21,21,15
50,38,38,33,27,15,21,27,21,15,9,9,3,3,-3,-3,3,3,3,3,3,3,9,21,21,15
38,33,33,27,21,21,21,9,15,9,9,3,3,3,-3,-3,-3,-3,-9,-3,-3,-3,9,21,21,15
44,38,33,15,21,15,15,9,9,9,9,3,-3,-15,-15,-21,-21,-15,-9,-3,-3,-3,3,9,21,15
172,177,168,124,153,9,15,9,3,3,-3,-3,-3,-15,-3,-9,-3,-3,-3,3,-3,-9,-3,9,15,15
204,204,186,181,172,168,158,158,153,134,129,-15,-21,104,77,72,50,50,-3,-3,3,-9,3,3,9,9
217,208,200,186,181,168,172,158,153,144,144,134,124,119,93,88,77,44,3,-9,-3,-15,-9,3,3,15
221,213,191,177,168,168,158,153,149,144,139,134,129,119,93,88,72,61,3,-9,-9,-21,-9,3,3,9
217,186,168,144,139,139,129,119,124,124,124,-9,-21,114,72,66,-15,-15,-15,-9,-9,-21,-9,-3,9,9
204,33,21,9,9,3,3,3,-3,-3,-9,-15,-15,-27,-21,-21,-27,-27,-27,-27,-21,-21,-9,-3,3,3
33,27,21,9,3,3,3,3,-3,-9,-9,-15,-21,-21,-27,-33,-27,-33,-27,-27,-21,-21,-15,-3,-3,3
38,33,27,9,3,3,-3,-9,-9,-9,-9,-15,-15,-21,-33,-27,-27,-27,-21,-21,-21,-21,-9,-3,3,-3
38,27,21,9,9,3,-3,-3,-15,-15,-15,-15,-21,-21,-27,-27,-27,-27,-21,-21,-21,-21,-9,-3,3,-3
33,33,27,9,3,3,3,-15,-15,-15,-15,-15,-21,-21,-27,-27,-27,-21,-21,-21,-21,-15,-9,-3,-3,-3
33,27,27,9,3,-9,-3,-15,-15,-15,-21,-21,-15,-15,-21,-27,-21,-21,-21,-21,-21,-21,-3,-3,3,-3
38,27,15,9,3,-3,-9,-15,-15,-15,-15,-15,-21,-21,-27,-21,-21,-21,-21,-21,-15,-15,-15,-3,-3,-3
33,27,15,3,-3,-9,-9,-15,-15,-15,-15,-21,-15,-15,-27,-21,-21,-21,-21,-21,-21,-15,-9,-3,3,-3
33,27,21,3,3,-9,-15,-15,-15,-15,-15,-15,-15,-15,-21,-21,-21,-15,-21,-15,-15,-9,-9,-3,-3,-3
33,21,15,3,3,-3,-15,-21,-21,-21,-21,-21,-21,-15,-21,-21,-15,-15,-15,-15,-3,-9,-9,-3,-3,-9
33,21,15,3,-9,-15,-15,-21,-15,-21,-21,-21,-21,-15,-21,-21,-21,-15,-15,-9,-9,-9,-9,-3,-3,-9
33,21,15,3,-9,-15,-15,-21,-21,-21,-21,-15,-21,-15,-21,-21,-15,-15,-9,-9,-9,-9,-3,-3,-3,-3
27,15,9,-3,-9,-21,-21,-21,-21,-21,-15,-21,-15,-15,-21,-15,-9,-21,-15,-3,-3,-9,-3,-3,-3,-3
33,15,9,-9,-15,-21,-21,-21,-27,-27,-21,-21,-15,-15,-21,-21,-15,-9,-15,-9,-9,-9,-9,-3,3,-9
15,15,9,-15,-15,-21,-21,-33,-27,-21,-27,-21,-21,-15,-21,-21,-21,-9,-9,-9,-9,-3,-9,-3,-3,-9
27,9,3,-9,-27,-27,-33,-33,-33,-21,-21,-21,-15,-15,-21,-15,-15,-15,-9,-9,-9,-9,-9,-9,-3,-9
21,9,-3,-21,-21,-40,-33,-46,-40,-27,-21,-21,-15,-15,-21,-21,-9,-9,-15,-9,-9,-9,-3,-9,-3,-9
21,9,-9,55,50,33,9,-40,-33,-33,-27,-21,-15,-15,-21,-21,-9,-9,-15,-15,-3,-3,-3,-9,-3,-9
104,104,104,93,66,50,9,3,-40,-27,-21,-21,-15,-15,-15,-15,-3,-9,-15,-9,-3,-3,-3,-3,-3,-9
114,104,104,93,72,44,3,-33,-27,-21,-21,-15,-15,-9,-21,-15,-15,-9,-3,-9,-9,-9,-3,-3,-3,-9
114,109,104,82,50,-33,-15,-27,-21,-21,-15,-15,-9,-9,-9,-9,-3,-3,-3,-3,-3,-9,-3,-3,-3,-9
27,9,9,-15,-15,-27,-21,-21,-15,-15,-15,-3,-3,-3,-9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-9,-9
21,15,9,-9,-15,-15,-9,-15,-15,-9,3,-3,3,9,-9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-15
27,15,9,3,3,-3,-9,-3,-3,3,3,3,3,3,3,3,3,-3,3,3,-3,-3,-3,-3,-3,-9
15,21,15,3,9,9,9,3,9,9,9,3,3,9,3,3,3,3,3,3,-3,-3,-3,3,3,-9
21,21,15,21,9,15,9,15,15,9,9,15,15,15,9,9,3,3,3,3,-3,-3,-3,-3,-3,-9
27,21,21,15,21,21,15,15,21,15,9,15,9,21,9,3,3,3,-413,-3,-3,-403,-403,-403,-413,-413
