44,44,38,38,33,33,33,21,27,27,21,21,27,21,15,21,21,21,9,21,21,15,15,21,15,15
50,44,38,33,33,27,27,21,27,21,15,15,21,15,9,15,15,15,15,21,21,9,15,15,15,15
38,38,33,33,27,33,21,15,15,9,15,9,15,15,9,9,3,9,9,9,15,15,15,15,21,15
38,38,33,27,21,21,15,9,9,9,9,15,9,15,3,3,3,9,3,9,15,9,9,15,21,9
38,33,21,21,21,15,15,9,9,9,9,9,9,3,-3,3,3,3,3,3,3,3,9,15,15,15
38,33,33,21,21,15,15,9,3,3,-3,3,9,3,-3,-3,3,3,3,3,3,3,9,9,9,15
33,33,27,15,15,9,15,-3,3,-3,3,-3,3,3,-9,-3,-3,-3,3,3,3,3,3,9,15,9
33,21,15,15,9,9,3,3,-3,-3,-9,-3,-9,-3,-15,-9,-9,-3,-3,-3,3,-3,3,3,9,9
33,27,27,9,9,9,9,-3,-15,-15,-15,-15,-15,-9,-21,-15,-9,-3,-9,-3,-3,-3,-3,3,9,9
33,27,21,15,3,-3,-3,-15,-21,-15,-15,-21,-15,-21,-21,-21,-9,-15,-3,-3,-3,-3,-3,3,3,3
104,38,15,9,-3,-9,-9,-21,-21,-21,-21,-21,-21,-21,-27,-27,-21,-21,-15,-3,-3,-9,-9,3,-3,3
119,104,98,-3,-9,-9,-15,-33,-27,-27,-27,-27,-21,-21,-27,-27,-21,-21,-15,-15,-9,-9,-3,-3,3,-3
119,104,98,88,82,-15,-21,-33,-33,-40,-40,-40,-27,-33,-27,-27,-21,-21,-15,-9,-3,-9,-9,-3,-3,-3
104,98,104,104,98,82,77,-46,9,-33,-40,-46,-40,-33,-33,-27,-21,-21,-15,-15,-9,-15,-9,-3,-3,-3
77,82,88,93,93,82,82,55,27,9,-9,-52,-40,-40,-33,-27,-21,-21,-21,-15,-9,-15,-9,-9,-3,-3
27,15,9,-9,82,77,82,50,27,3,-15,-40,-46,-40,-46,-33,-27,-27,-21,-15,-15,-15,-15,-3,-9,-3
27,15,3,-15,-33,-46,38,27,9,-21,-72,-59,-46,-46,-40,-40,-27,-21,-15,-21,-15,-15,-9,-9,-3,-3
27,9,9,-9,-27,-40,-46,-66,-66,-66,-72,-66,-52,-46,-46,-33,-27,-21,-21,-15,-15,-15,-9,-9,-9,-3
27,15,3,-15,-21,-33,-46,-59,-66,-66,-66,-66,-52,-46,-46,-33,-33,-27,-21,-21,-15,-15,-15,-9,-9,-9
27,15,-3,-15,-33,-33,-40,-52,-59,-66,-66,-59,-52,-46,-46,-33,-40,-27,-21,-15,-21,-15,-9,-9,-3,-3
21,15,-9,-15,-27,-40,-40,-52,-66,-66,-66,-59,-52,-46,-46,-40,-33,-27,-21,-15,-15,-21,-15,-9,-9,-3
27,9,3,-15,-27,-40,-46,-59,-52,-66,-59,-66,-59,-46,-52,-33,-27,-27,-21,-21,-15,-15,-21,-9,-9,-3
21,9,-9,-15,-33,-40,-40,-59,-59,-59,-66,77,55,55,-46,-40,-33,-27,-21,-21,-21,-21,-15,-9,-9,-9
21,9,-3,-15,-33,-40,1440,-52,-59,50,77,88,55,61,-46,-40,-27,-27,-21,-21,-15,-15,-15,-9,-9,-9
33,21,44,61,50,61,50,50,44,61,72,61,61,-40,-46,-33,-33,-27,-21,-21,-21,-21,-15,-15,-15,-9
98,88,82,82,77,77,77,61,55,55,44,-40,-40,-40,-46,-40,-27,-27,-21,-15,-15,-21,-15,-21,-9,-9
119,104,98,93,93,82,77,61,55,-40,-33,-40,-27,-27,-33,-33,-27,-21,-21,-21,-15,-21,-15,-15,-9,-9
124,114,98,93,88,61,55,-15,-27,-27,-27,-33,-21,-27,-27,-27,-27,-21,-21,-21,-15,-15,-15,-15,-9,-9
114,104,88,15,-3,-9,-9,-21,-21,-15,-21,-21,-21,-15,-27,-21,-21,-21,-15,-15,-9,-15,-9,-15,-9,-9
27,15,3,9,3,3,-3,-9,-9,-15,-15,-15,-15,-15,-21,-21,-15,-9,-9,-9,-9,-15,-9,-15,-15,-9
21,15,15,9,3,3,3,-9,-3,-9,-9,-9,-9,-9,-21,-15,-15,-9,-15,-3,-9,-9,-9,-9,-9,-9
21,27,15,15,9,9,3,3,-9,-3,3,3,3,3,-9,-3,-3,-3,-3,-3,-3,-9,-9,-9,-9,-9
21,27,15,21,15,15,15,9,3,3,9,3,3,3,3,3,-3,-3,-3,3,-3,-9,-3,-9,-9,-3
21,21,15,15,15,21,15,9,9,9,9,9,9,9,3,3,3,3,3,-3,-3,-9,-9,-9,-9,-9
50,27,21,27,21,27,15,15,21,15,15,15,21,15,9,3,9,3,3,3,-3,-9,-3,-3,-9,-9
21,21,27,21,27,27,15,21,21,15,9,9,9,21,9,9,3,-3,-413,-3,-9,-9,-423,-413,-413,-413
