331,313,298,279,234,213,82,27,15,9,-3,-21,-27,-21,-27,-21,-21,-9,-9,-3,-3,-3,3,9,9,9
335,324,294,263,230,98,61,15,15,9,3,3,-27,-33,-33,-21,-21,-15,-9,-15,-9,-9,3,9,15,9
338,331,306,226,72,61,1440,1440,417,417,404,3,3,-9,-46,-40,-27,-21,-21,-21,-15,-3,-3,9,15,9
345,338,313,172,1440,1440,414,429,429,426,420,414,398,3,-3,-46,-46,-33,-27,-21,-15,-9,-3,-3,15,9
349,338,342,369,379,407,429,434,440,432,426,423,404,398,-3,-3,-46,-40,-27,-33,-27,-15,-9,-3,3,9
352,349,355,369,388,417,432,440,443,434,429,423,414,392,-46,-3,21,21,-46,-33,-27,-21,-9,-3,9,9
352,349,359,376,392,414,432,440,440,434,432,426,417,392,-72,-66,27,33,27,-40,-33,-15,-9,-3,3,3
345,349,355,372,385,407,426,432,432,429,429,423,414,388,359,-52,-66,-33,27,9,-33,-27,-9,-3,-3,3
338,338,335,355,372,392,417,423,429,429,426,417,401,376,-66,-66,-66,-52,-40,3,-33,-27,-15,-9,-3,-3
338,320,313,324,342,366,388,407,417,417,417,407,392,352,-59,-59,-52,-52,-46,-15,-33,-27,-9,-9,-3,-3
327,317,294,-9,298,317,1440,385,401,401,401,395,366,-66,-59,-52,-46,-52,-46,-46,-33,-27,-21,-9,-3,-3
320,306,-3,-9,-27,-33,345,338,362,362,-59,-46,-59,-52,-59,-52,-52,-52,-46,-46,-33,-27,-15,-9,-3,-9
309,283,3,-9,-27,-33,-33,-46,-40,-59,-59,-59,-52,-59,-59,-52,-52,-46,-40,-40,-33,-27,-27,-9,-3,-9
306,290,247,-9,-27,-40,-40,-46,-52,-59,-59,-59,-59,-52,-59,-52,-52,-46,-40,-40,-33,-27,-27,-15,-9,-9
302,283,251,-27,-33,-40,-40,-46,-59,-59,-52,-59,-52,-52,-52,-52,-46,-46,-40,-40,-33,-27,-27,-15,-9,-9
287,271,251,-21,-40,-46,-46,-52,-52,-66,-59,-59,-59,-52,-59,-52,-52,-40,-40,-33,-33,-27,-27,-15,-9,-9
271,259,234,200,-46,-52,-52,-59,-59,-66,-66,-59,-52,-59,-52,-52,-46,-46,-33,-40,-33,-27,-21,-15,-9,-9
251,243,217,109,-52,-59,-59,-66,-59,-66,-66,-66,-59,-59,-59,-52,-46,-46,-40,-40,-33,-27,-27,-15,-9,-9
221,217,181,119,55,-59,-66,-59,-66,-66,-72,-66,-66,-59,-59,-52,-46,-46,-40,-40,-33,-27,-27,-15,-9,-9
163,153,129,104,50,9,-33,-66,-66,-72,-72,-72,-72,-59,-59,-52,-52,-46,-40,-33,-33,-27,-21,-21,-9,-15
1440,82,88,66,33,9,3,-9,-33,-66,-72,-72,-66,-66,-66,-59,-52,-46,-40,-46,-33,-27,-27,-15,-9,-15
21,9,38,27,15,21,9,9,-3,-15,-27,-52,-59,-66,-72,-59,-52,-52,-46,-46,-33,-27,-27,-21,-15,-15
15,-9,-27,-33,-9,3,9,9,3,-9,-9,-21,-21,-72,-72,-72,-59,-52,-46,-46,-40,-33,-27,-21,-15,-15
15,-3,-21,-40,-59,-46,-15,-15,-9,-15,-15,-15,-15,-15,-15,-72,-59,-52,-46,-46,-40,-33,-27,-27,-15,-15
21,-3,-9,-27,-40,-46,-52,-52,-59,-59,-52,-46,-21,-15,3,15,-66,-59,-52,-46,-40,-33,-33,-21,-21,-15
21,3,-9,-27,-27,-40,-40,-46,-59,-59,-59,-66,-66,-59,-9,15,-92,-59,-52,-52,-40,-33,-27,-27,-15,-15
21,9,-3,-9,-21,-33,-33,-40,-40,-46,-52,-59,-46,-52,-46,-9,-3,-52,-52,-52,-40,-33,-27,-21,-15,-15
33,15,3,-3,-15,-21,-33,-27,-33,-40,-40,-46,-46,-46,-52,-59,-27,-9,-40,-52,-40,-33,-27,-21,-15,-15
21,15,15,-3,-9,-15,-15,-21,-21,-33,-40,-40,-40,-40,-46,-46,-52,-46,-46,-46,-33,-27,-27,-27,-15,-15
33,15,15,3,-3,-9,-9,-15,-15,-21,-21,-21,-27,-33,-33,-27,-46,-33,-27,-33,-27,-27,-21,-21,-15,-21
27,21,15,15,-3,-3,3,-3,-9,-15,-15,-15,-15,-21,-27,-27,-27,-27,-27,-27,-27,-21,-21,-15,-15,-15
33,27,21,15,3,9,9,3,-3,-3,-3,-9,-15,-9,-21,-15,-21,-15,-21,-27,-21,-21,-15,-15,-15,-21
27,33,21,21,15,9,15,9,9,3,-3,3,-3,3,-3,-3,-9,-9,-3,-9,-15,-9,-9,-9,-9,-15
33,33,21,21,15,21,15,15,15,9,9,3,3,9,3,3,3,-3,3,-9,-9,-9,-9,-9,-9,-15
38,33,33,33,21,27,15,21,27,9,15,9,15,15,3,9,9,3,3,-3,-9,-9,-9,-9,-9,-15
38,27,33,33,33,27,21,21,27,9,15,9,9,9,3,3,-3,-3,-413,-9,-423,-413,-433,-413,-413,-433
