50,50,44,44,33,33,27,27,27,15,9,15,27,27,15,27,15,15,15,-3,-3,9,9,15,9,9
50,44,44,44,33,33,27,21,21,21,9,9,27,27,55,50,38,21,15,-3,-3,-3,3,15,9,9
208,191,191,181,168,163,153,153,139,129,124,119,104,93,82,72,61,44,9,-3,-3,3,9,9,9,9
221,213,200,191,181,172,163,153,153,139,134,124,114,109,88,77,55,21,3,-3,-9,-3,3,9,9,9
230,213,200,186,168,163,158,144,144,134,129,119,114,98,88,72,3,9,3,-15,-15,-3,3,9,3,9
238,213,177,163,144,144,139,139,134,109,119,104,93,77,72,55,50,3,-3,-15,-9,-3,-3,3,-3,9
217,163,144,144,124,114,124,-3,-3,-9,-9,-9,-9,-9,-21,-21,-21,-21,-15,-21,-15,-9,-3,3,3,-3
204,38,27,21,9,9,3,-3,-3,-9,-15,-15,-15,-21,-21,-21,-21,-15,-21,-27,-15,-9,-3,3,-3,3
44,38,33,21,9,9,3,3,-9,-15,-21,-21,-21,-21,-27,-27,-27,-21,-21,-27,-15,-9,-9,-3,-3,-3
38,38,27,21,9,3,3,-9,-15,-15,-21,-21,-15,-27,-27,-27,-21,-27,-21,-27,-21,-15,-3,-9,-9,-3
38,33,27,15,3,3,3,-3,-15,-21,-27,-27,-27,-33,-33,-33,-27,-27,-21,-27,-21,-15,-9,-3,-9,-3
44,38,27,15,-3,-3,-9,-15,-15,-21,-27,-33,-33,-27,-40,-33,-27,-27,-21,-27,-21,-21,-9,-9,-9,-9
38,27,21,15,3,-3,-15,-15,-15,-33,-40,-33,-40,-40,-40,-33,-33,-27,-21,-27,-21,-21,-9,-9,-9,-9
38,27,21,15,3,-3,-15,-21,-27,-40,-40,-40,-40,-40,-46,-40,-40,-27,-21,-27,-27,-21,-15,-9,-9,-9
578,573,567,546,3,-9,-15,-27,-33,-46,-46,-40,-40,-40,-46,-46,-33,-27,-27,-27,-27,-21,-15,-9,-15,-9
590,588,580,567,546,-9,-15,-27,-40,-40,-40,-33,-33,-27,-52,-46,-40,-27,-27,-27,-27,-21,-21,-9,-15,-9
597,599,590,575,562,546,523,-33,-40,-33,-33,-21,-27,-46,-40,-46,-33,-27,-21,-27,-27,-21,-15,-15,-15,-9
601,599,599,586,573,556,539,523,-40,-27,-21,-21,-27,-40,-52,-46,-33,-33,-27,-27,-27,-27,-15,-9,-15,-15
607,603,599,588,573,562,546,518,-40,-15,-9,-15,-40,-46,-52,-46,-33,-27,-27,-33,-27,-21,-21,-15,-15,-9
607,603,599,590,578,567,551,527,-15,3,3,-15,-52,-52,-46,-46,-33,-27,-21,-27,-27,-21,-21,-15,-15,-15
607,601,595,588,578,565,551,-9,9,9,9,-15,-46,-40,-46,-46,-33,-27,-27,-27,-21,-21,-21,-15,-15,-9
601,599,592,584,571,558,542,9,27,15,9,-40,-46,-40,-40,-40,-27,-27,-21,-27,-27,-21,-21,-15,-21,-9
592,590,588,578,560,549,523,33,33,15,-3,-46,-40,-40,-40,-33,-27,-27,-27,-27,-27,-21,-21,-15,-15,-15
586,582,575,565,544,38,38,44,44,15,-46,-40,-40,-33,-40,-33,-27,-27,-21,-27,-27,-27,-21,-15,-15,-15
573,565,562,129,55,55,61,44,33,-3,-46,-33,-33,-33,-33,-27,-27,-27,-21,-27,-27,-21,-15,-15,-21,-15
290,247,208,149,104,66,66,55,27,-46,-40,-40,-33,-21,-33,-33,-27,-21,-21,-27,-21,-27,-21,-21,-21,-15
287,259,221,163,119,88,66,38,-33,-40,-40,-33,-21,-21,-27,-27,-27,-21,-21,-27,-21,-21,-15,-21,-15,-15
275,251,191,163,119,88,55,-46,-33,-40,-33,-27,-21,-21,-21,-21,-27,-21,-21,-21,-27,-21,-15,-15,-15,-15
238,195,172,149,98,72,-9,-33,-33,-27,-27,-21,-21,-15,-21,-27,-21,-21,-15,-21,-21,-15,-15,-15,-21,-15
21,9,-3,-3,-33,-33,-33,-33,-21,-27,-21,-15,-15,-15,-21,-21,-15,-9,-9,-15,-15,-15,-15,-15,-21,-15
27,15,3,-3,-15,-21,-15,-21,-15,-21,-15,-15,-9,-9,-15,-9,-3,-9,-9,-9,-9,-9,-9,-15,-21,-15
21,21,9,3,-9,-3,-9,-3,-9,-9,-9,-3,-3,3,-9,-3,-9,-3,-3,-9,-15,-9,-15,-9,-21,-15
27,27,15,15,9,3,9,3,3,3,3,3,3,9,-3,3,-3,3,3,-3,-9,-9,-3,-9,-15,-9
33,21,21,21,15,15,15,9,9,3,3,3,3,9,3,3,3,3,3,-9,-9,-9,-3,-9,-15,-15
33,33,27,27,21,21,15,15,21,9,15,15,15,15,3,3,9,3,3,-3,-9,-9,-9,-9,-15,-15
33,33,27,27,21,27,21,21,21,15,9,15,9,9,3,3,-3,-3,-413,-9,-15,-413,-423,-413,-423,-423
