50,38,27,213,191,172,153,114,93,55,27,15,-21,-33,-27,-27,-15,-15,-9,-3,3,-3,3,9,15,15
234,234,221,230,217,200,181,144,98,55,27,27,15,3,-40,-27,-27,-15,-15,-9,-3,-9,-3,9,15,15
275,283,279,255,238,217,200,153,98,50,15,21,15,15,-9,-40,-27,-27,-27,-21,-9,-3,-3,3,15,15
298,294,283,271,259,226,200,168,77,-33,-9,3,9,15,15,-3,-46,-40,-27,-21,-15,-9,-9,-3,15,9
313,309,302,287,267,234,200,-40,-46,-52,-66,-46,-15,3,3,3,-15,-46,-33,-27,-21,-21,-9,-3,-3,15
320,306,290,279,263,234,186,-33,-40,-52,-59,-66,-59,-27,-15,-3,3,-46,-46,-33,-27,-27,-9,-3,3,15
309,298,294,283,247,186,-9,-40,-46,-46,-59,-66,-66,-59,-52,-21,-3,-3,-52,-40,-27,-27,-15,-9,3,15
313,309,302,290,271,-15,379,392,388,392,388,-59,-66,-66,-72,-66,-33,3,-9,-46,-33,-33,-21,-9,3,9
320,320,320,298,294,366,395,401,407,410,407,395,376,-66,-72,-72,-72,15,27,-3,-40,-33,-27,-15,-3,9
327,327,324,324,345,392,404,414,414,417,414,407,392,369,-72,-72,-66,-66,38,27,21,-40,-21,-15,-3,3
335,338,320,338,366,401,410,414,420,417,414,410,398,379,-79,-72,-59,-72,-66,-33,21,-40,-27,-15,-9,-3
331,335,317,342,366,401,410,414,417,420,417,414,401,382,342,-72,-72,-66,-59,-59,15,-40,-33,-21,-9,-3
324,327,317,324,352,395,404,410,417,417,414,407,395,379,349,-72,-72,-59,-59,-46,-9,-40,-27,-21,-3,-3
317,320,313,294,327,379,398,401,407,414,407,401,388,369,342,-72,-72,-59,-52,-52,-46,-40,-27,-21,-9,-3
306,298,298,283,1440,1440,369,395,401,401,398,392,372,352,-79,-72,-66,-59,-52,-46,-40,-33,-27,-21,-9,-3
306,294,287,271,-27,1440,1440,1440,379,385,379,369,349,-46,-85,-72,-66,-52,-52,-46,-33,-33,-33,-15,-15,-3
298,290,279,243,-33,-40,-52,-66,-72,-52,-33,-27,-40,-79,-79,-72,-59,-52,-46,-40,-33,-33,-27,-21,-9,-3
298,283,271,251,-27,-40,-52,-72,-72,-46,-27,-27,-66,-79,-79,-66,-52,-52,-46,-40,-33,-33,-27,-15,-9,-3
290,279,267,230,204,-40,-59,-72,-40,-33,-27,-46,-79,-72,-72,-66,-52,-46,-46,-40,-27,-27,-27,-15,-9,-3
271,267,255,234,191,-52,-66,-59,-21,-21,-27,-66,-72,-66,-72,-59,-52,-46,-40,-33,-27,-27,-21,-21,-9,-9
251,243,234,217,177,-66,-52,-33,-21,-21,-40,-72,-72,-66,-66,-59,-46,-46,-40,-33,-21,-27,-27,-15,-9,-9
217,213,208,195,158,-40,-15,-15,-21,-40,-46,-72,-66,-59,-59,-52,-46,-46,-40,-33,-27,-27,-27,-21,-9,-3
177,181,186,168,139,3,-9,-15,-15,-59,-72,-72,-66,-59,-52,-52,-46,-40,-33,-27,-27,-27,-21,-21,-9,-9
21,119,139,129,104,38,-3,-15,-33,-72,-72,-66,-59,-52,-52,-52,-46,-33,-33,-27,-21,-33,-27,-21,-9,-9
21,77,88,88,66,33,-3,-33,-72,-72,-66,-52,-46,-46,-46,-40,-40,-33,-27,-27,-21,-27,-27,-15,-15,-9
15,-15,-33,33,38,15,-15,-79,-66,-66,-52,-52,-46,-40,-46,-40,-27,-33,-27,-27,-21,-27,-27,-21,-9,-9
15,-15,-33,-52,-52,-59,-66,-66,-59,-52,-46,-46,-40,-33,-33,-40,-27,-27,-27,-27,-21,-27,-21,-21,-9,-9
21,-15,-27,-46,-46,-52,-52,-52,-46,-46,-40,-40,-27,-33,-33,-27,-27,-27,-21,-27,-27,-21,-21,-15,-9,-9
21,-3,-21,-33,-33,-40,-40,-40,-40,-33,-33,-33,-27,-21,-27,-27,-21,-21,-21,-21,-15,-27,-15,-15,-15,-15
21,3,-9,-15,-21,-27,-21,-27,-21,-27,-27,-21,-21,-21,-21,-27,-21,-21,-15,-9,-15,-21,-15,-15,-9,-9
21,3,-9,-9,-9,-9,-15,-21,-21,-21,-15,-15,-15,-15,-21,-15,-15,-9,-9,-15,-15,-15,-9,-9,-9,-9
21,15,3,3,-3,-3,-3,-15,-15,-9,-9,-9,-15,3,-15,-9,-15,-3,-9,-9,-3,-9,-9,-9,-9,-9
21,15,9,9,9,9,9,3,-3,3,-3,3,3,3,-3,3,-3,-3,-3,-3,-3,-9,-9,-9,-9,-3
33,15,15,15,15,15,15,3,3,9,9,3,3,9,-3,3,-3,3,-3,-3,-3,-9,-9,-9,-9,-9
33,27,21,27,21,21,15,15,21,15,15,21,21,15,9,3,3,3,3,3,-3,-9,-9,-3,-9,-9
38,27,27,21,27,21,21,15,15,9,15,9,21,21,3,3,3,-3,-403,-3,-3,-413,-423,-413,-413,-423
