195,221,243,247,251,251,15,15,3,-3,-9,-15,-15,298,331,359,401,420,423,432,429,426,420,401,9,15
186,221,230,234,230,221,9,3,-3,-9,-15,-21,-33,1440,313,345,385,410,414,420,420,414,407,388,9,15
186,208,208,221,208,181,9,3,-15,-15,-21,-27,-40,1440,267,320,366,388,401,404,404,401,388,-3,3,15
181,195,200,195,186,9,3,-9,-21,-21,-27,-40,-46,-59,1440,1440,338,372,388,392,392,385,369,-15,9,15
168,186,191,181,168,-3,3,-9,-21,-27,-33,-40,-46,-66,-79,-21,1440,345,362,372,359,352,-27,-9,-3,9
163,172,168,158,-9,-3,-9,-9,-15,-33,-46,-46,-59,-72,-92,-46,-27,-27,-46,-72,-59,-46,-27,-15,-3,15
144,163,158,149,-3,-3,-9,-15,-27,-40,-46,-52,-66,-72,-106,-52,-40,-40,-52,-79,-72,-52,-33,-15,-3,3
139,158,153,144,124,-9,-15,-9,-27,-40,-46,-52,-66,-79,-99,-66,-52,-46,-52,-79,-66,-52,-33,-21,-3,9
33,149,149,149,129,-3,-9,-15,-33,-33,-40,-52,-66,-72,-99,-72,-52,-46,-59,-79,-72,-52,-33,-27,-9,3
38,129,139,144,139,-15,-9,-15,-33,-40,-52,-59,-66,-79,-99,-85,-52,-52,-52,-79,-79,-59,-40,-27,-9,3
38,33,129,134,129,119,-15,-15,-33,-40,-46,-59,-66,-72,-99,-99,-52,-46,-52,-85,-79,-59,-40,-27,-15,3
44,38,104,129,129,124,119,-21,-40,-40,-46,-59,-66,-72,-99,-99,-66,-52,-46,-79,-79,-59,-40,-27,-9,-3
44,33,15,109,124,124,109,-21,-40,-46,-46,-52,-66,-72,-85,-92,-79,-52,-46,-79,-79,-59,-46,-27,-15,-3
38,27,9,3,104,114,109,-21,-40,-40,-46,-59,-66,-66,-79,-92,-99,-59,-46,-85,-79,-59,-46,-33,-9,-3
33,27,9,9,98,104,109,98,-40,-40,-46,-52,-59,-66,-79,-85,-92,-59,-40,-79,-79,-66,-52,-33,-15,-9
38,27,9,3,-3,98,104,98,77,-40,-46,-52,-59,-59,-79,-79,-92,-66,-27,-9,-79,-66,-52,-33,-21,-3
38,21,9,3,-9,-9,88,88,77,-52,-40,-52,-46,-59,-72,-72,-79,-79,-33,-3,-9,-59,-46,-33,-15,-3
38,21,15,3,-9,-9,82,88,88,72,-46,-46,-46,-52,-72,-72,-79,-79,-79,-59,-15,-21,-52,-33,-21,-9
38,27,15,-3,-9,-15,82,82,82,77,-40,-46,-52,-46,-59,-66,-72,-72,-72,-72,-52,-15,-46,-33,-21,-9
38,27,9,3,-15,-15,66,66,55,66,-40,-40,-46,-46,-52,-59,-66,-59,-72,-66,-40,-33,-46,-33,-21,-9
38,21,9,3,-15,-15,-9,55,-15,38,-40,-33,-40,-40,-52,-59,-52,-52,-52,-59,-40,-59,-46,-33,-21,-9
38,21,9,-3,-9,-15,-15,-15,-27,-33,-27,-33,-40,-33,-46,-46,-52,-52,-52,-52,-52,-52,-40,-33,-27,-9
38,21,9,-3,-9,-15,-9,-15,-21,-27,-27,-33,-33,-40,-46,-46,-46,-46,-46,-46,-52,-40,-40,-33,-27,-9
33,21,9,3,-3,-9,-9,-9,-21,-21,-33,-27,-33,-27,-46,-46,-40,-46,-40,-40,-46,-40,-33,-27,-21,-9
38,21,15,9,3,-3,-9,-9,-15,-15,-27,-21,-21,-21,-33,-33,-33,-33,-33,-40,-40,-40,-33,-27,-21,-15
38,21,15,9,3,-9,-3,-9,-15,-15,-21,-27,-21,-21,-33,-27,-27,-27,-33,-33,-40,-27,-33,-27,-21,-15
38,21,15,9,9,3,3,-3,-15,-15,-15,-15,-21,-15,-27,-27,-27,-21,-27,-27,-33,-27,-33,-21,-15,-15
38,27,15,9,9,9,-3,-3,-15,-15,-15,-21,-15,-15,-21,-27,-27,-27,-21,-27,-33,-27,-27,-21,-15,-9
38,21,15,15,9,3,9,9,-3,-3,-15,-9,-15,-15,-21,-27,-27,-21,-15,-21,-27,-27,-27,-21,-15,-15
38,38,15,15,15,9,3,3,-3,-3,-3,-9,-9,-3,-15,-21,-15,-15,-21,-15,-21,-21,-15,-21,-9,-9
38,27,15,15,15,15,9,9,3,3,3,3,3,-3,-9,-9,-9,-9,-15,-9,-21,-27,-9,-15,-15,-9
27,38,15,15,15,15,15,15,3,3,9,3,3,3,-3,-9,-9,-3,-3,-9,-15,-15,-15,-15,-15,-15
33,33,15,27,15,15,15,15,3,9,9,9,9,9,-3,-3,-3,-3,-3,-3,-9,-9,-3,-9,-9,-3
33,27,21,27,15,21,21,21,15,15,9,9,9,9,3,3,3,-3,3,-3,-9,-9,-9,-9,-9,-9
38,33,27,27,21,27,21,15,15,9,21,15,21,15,3,3,3,3,-3,3,-9,-9,-3,-9,-3,-9
27,33,33,21,21,21,21,21,15,15,15,15,21,9,9,-3,3,-3,3,3,-15,-15,-433,-413,-403,-423
