% Created by Marsyas
@relation water51.arff
@attribute Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {water51}


@data
% filename water51.wav
% srate 86.1328
-47.868042,5.202270,0.216305,0.853837,-0.782237,0.294029,-0.413308,-0.372558,-0.718077,-0.234482,0.742099,0.656526,0.245649,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-47.884692,5.224308,0.232880,0.828614,-0.761864,0.313641,-0.458265,-0.383978,-0.668562,-0.186686,0.711916,0.673878,0.275064,0.072575,0.096059,0.072248,0.109944,0.088804,0.085485,0.195963,0.049778,0.215831,0.208342,0.131563,0.075637,0.128218,
-47.987946,5.333629,0.202120,0.825146,-0.745778,0.311444,-0.448729,-0.381978,-0.651082,-0.180955,0.674914,0.622535,0.265020,0.452103,0.481124,0.155617,0.110187,0.110214,0.086519,0.202452,0.050986,0.225072,0.208525,0.202704,0.239978,0.137650,
-48.056108,5.342086,0.178578,0.809298,-0.730338,0.340444,-0.440482,-0.315056,-0.625674,-0.185656,0.599446,0.599248,0.267417,0.525666,0.480226,0.184605,0.126506,0.124703,0.149847,0.207034,0.298247,0.243965,0.210727,0.373043,0.257506,0.137709,
-48.184957,5.408007,0.134866,0.801538,-0.771407,0.317895,-0.411565,-0.302123,-0.611612,-0.204366,0.509387,0.551318,0.235240,0.737089,0.542909,0.259008,0.128283,0.227730,0.184952,0.245608,0.301069,0.246327,0.229966,0.517271,0.323215,0.200091,
-48.280376,5.458204,0.100173,0.769685,-0.810968,0.292728,-0.400786,-0.260094,-0.572669,-0.160565,0.458132,0.556308,0.243456,0.809823,0.567425,0.290348,0.180008,0.287148,0.217814,0.249986,0.343923,0.284955,0.294445,0.541875,0.325562,0.203690,
-48.395791,5.527210,0.045151,0.755076,-0.799348,0.301007,-0.375455,-0.215241,-0.553305,-0.157799,0.413925,0.544058,0.245426,0.902067,0.614104,0.359227,0.184389,0.292724,0.220832,0.272122,0.382647,0.287563,0.293997,0.552859,0.326170,0.203893,
-48.464639,5.528858,0.031259,0.692631,-0.784344,0.308944,-0.444337,-0.199922,-0.529836,-0.152644,0.390681,0.569863,0.243661,0.911656,0.613273,0.357709,0.309438,0.300795,0.223278,0.411602,0.382175,0.292274,0.293511,0.548327,0.353333,0.204036,
-48.532384,5.608602,-0.033495,0.651134,-0.786062,0.334847,-0.383761,-0.135369,-0.479717,-0.115562,0.348132,0.532624,0.250925,0.915140,0.666963,0.428556,0.339251,0.300877,0.248654,0.492843,0.450495,0.338054,0.325890,0.552409,0.380444,0.206548,
-48.648165,5.715676,-0.055536,0.644769,-0.779283,0.315977,-0.412261,-0.158612,-0.437559,-0.045970,0.315267,0.477701,0.203032,0.968684,0.758721,0.426472,0.336572,0.302410,0.264829,0.509913,0.473537,0.357704,0.426231,0.547524,0.434100,0.294530,
-48.781765,5.782283,-0.157421,0.584403,-0.766238,0.335723,-0.394829,-0.140459,-0.396471,-0.003453,0.236627,0.449840,0.201436,1.033939,0.769128,0.568963,0.396580,0.307584,0.276904,0.515508,0.471944,0.370103,0.447200,0.591735,0.439576,0.294381,
