% Created by Marsyas
@relation water42.arff
@attribute Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {water42}


@data
% filename water42.wav
% srate 86.1328
-53.176104,-2.418779,4.598399,-0.305126,-1.645517,1.924315,1.054137,1.340261,0.720335,-1.189733,-0.719282,0.560294,-0.520585,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-53.220106,-2.438309,4.571048,-0.309211,-1.642444,1.878249,1.026225,1.329349,0.730259,-1.173243,-0.734157,0.587864,-0.522678,0.191800,0.085133,0.119222,0.017807,0.013396,0.200797,0.121669,0.047565,0.043258,0.071877,0.064838,0.120172,0.009123,
-53.259128,-2.477563,4.575743,-0.269294,-1.665335,1.839816,1.001355,1.310239,0.730130,-1.172015,-0.727433,0.598051,-0.556704,0.249569,0.187057,0.122022,0.175830,0.101369,0.254643,0.158640,0.093723,0.043291,0.071794,0.072548,0.125902,0.148117,
-53.299037,-2.456217,4.605400,-0.258616,-1.700559,1.813388,0.956315,1.273030,0.716330,-1.137955,-0.761700,0.570257,-0.529467,0.293121,0.214842,0.181508,0.179771,0.180150,0.271381,0.242807,0.181264,0.075913,0.161213,0.164361,0.180630,0.194939,
-53.382313,-2.515460,4.589005,-0.225863,-1.653060,1.754642,0.898839,1.265904,0.732038,-1.162374,-0.757971,0.568849,-0.459483,0.444081,0.329251,0.195658,0.222832,0.283814,0.355223,0.332380,0.181282,0.102841,0.199621,0.166118,0.180812,0.363733,
-53.439845,-2.589172,4.551407,-0.202975,-1.631019,1.732944,0.849480,1.255516,0.783496,-1.136187,-0.813909,0.533516,-0.464240,0.486179,0.444284,0.253841,0.236598,0.300188,0.357444,0.376080,0.182670,0.244302,0.226816,0.287610,0.238784,0.365120,
-53.580675,-2.671751,4.566273,-0.093086,-1.493067,1.721007,0.722238,1.173186,0.780154,-1.120896,-0.814715,0.533070,-0.446517,0.734105,0.546638,0.264635,0.512801,0.669100,0.354830,0.630060,0.384969,0.245597,0.232917,0.287366,0.238741,0.370518,
-53.621422,-2.686502,4.519388,-0.032860,-1.406825,1.712483,0.683783,1.128746,0.795635,-1.114329,-0.829931,0.539300,-0.392582,0.733135,0.543585,0.329826,0.553481,0.750144,0.351879,0.632096,0.413371,0.251037,0.232735,0.289955,0.240986,0.429611,
-53.630095,-2.713648,4.428874,-0.019779,-1.398460,1.653189,0.626950,1.098346,0.841868,-1.100665,-0.851997,0.510098,-0.348956,0.728829,0.543094,0.500147,0.549973,0.748367,0.406815,0.647162,0.419016,0.310919,0.235907,0.297392,0.270278,0.457775,
-53.688644,-2.726832,4.439344,0.034907,-1.356863,1.599855,0.575588,1.104300,0.855458,-1.100119,-0.897728,0.523989,-0.356025,0.736995,0.538960,0.505746,0.572784,0.756555,0.436605,0.651966,0.423235,0.311250,0.235713,0.340646,0.279483,0.461447,
-53.754797,-2.743061,4.408074,0.066656,-1.269999,1.610672,0.585086,1.009953,0.827653,-1.060564,-0.917815,0.537369,-0.355865,0.747326,0.534307,0.514208,0.570650,0.815838,0.447065,0.660200,0.551114,0.345080,0.279640,0.341375,0.287200,0.461391,
-53.844159,-2.750095,4.327220,0.012296,-1.234202,1.610673,0.592522,0.991448,0.818788,-1.061770,-0.932957,0.533454,-0.356693,0.778972,0.530907,0.598201,0.649774,0.814281,0.447065,0.666251,0.545901,0.349966,0.280246,0.338941,0.287395,0.461700,
-53.892914,-2.767941,4.223173,0.038630,-1.179082,1.607078,0.583103,0.962645,0.815298,-1.065821,-0.993399,0.543901,-0.328010,0.766041,0.525440,0.712111,0.647043,0.821849,0.444812,0.660969,0.541920,0.351275,0.282641,0.398073,0.291942,0.468399,
