% Created by Marsyas
@relation water57.arff
@attribute Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {water57}


@data
% filename water57.wav
% srate 86.1328
-61.464646,2.369878,0.010308,-1.359780,1.463235,0.075509,-1.584382,0.100742,0.136699,0.472111,-0.032860,0.256153,-0.031123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-61.516366,2.472298,-0.061479,-1.215518,1.442926,0.101359,-1.564116,0.042753,0.173818,0.520801,-0.001658,0.254484,-0.023276,0.225444,0.446438,0.312911,0.628822,0.088526,0.112677,0.088338,0.252768,0.161801,0.212232,0.136007,0.007272,0.034204,
-61.510771,2.539287,-0.128249,-1.135386,1.356737,0.100667,-1.446076,0.016836,0.153664,0.488887,-0.016330,0.283276,-0.007801,0.228032,0.520432,0.415972,0.703063,0.381417,0.112877,0.517451,0.271381,0.188132,0.259809,0.153308,0.126093,0.074004,
-61.411090,2.471150,-0.212140,-1.027351,1.247554,0.077367,-1.359095,0.040738,0.226689,0.541501,0.029019,0.279654,0.021910,0.499983,0.618179,0.532450,0.817053,0.590526,0.155655,0.622449,0.297511,0.366383,0.343994,0.247141,0.127848,0.144442,
-61.244111,2.540298,-0.219766,-1.014175,1.108317,0.048054,-1.374025,-0.053741,0.119569,0.531002,-0.007671,0.271483,0.041696,0.872843,0.677485,0.530297,0.813703,0.810562,0.201650,0.631193,0.496760,0.609537,0.349118,0.301988,0.134156,0.161874,
-61.103078,2.691185,-0.266330,-0.914571,0.941058,-0.016944,-1.363119,-0.095949,0.074343,0.581286,-0.040567,0.265045,0.083747,1.038060,0.916584,0.548621,0.884174,1.034320,0.342584,0.629346,0.517281,0.639413,0.404972,0.336771,0.137778,0.231682,
-60.874022,2.605305,-0.278107,-0.853106,0.802737,-0.102534,-1.305895,-0.136458,0.009240,0.614907,-0.088757,0.309690,0.139191,1.381590,1.017569,0.545073,0.893765,1.135289,0.490637,0.658004,0.531811,0.693728,0.422065,0.395974,0.236767,0.315191,
-60.764491,2.720190,-0.271236,-0.909606,0.677845,-0.112797,-1.181661,-0.089629,0.010162,0.668069,-0.050648,0.367613,0.128123,1.416811,1.110013,0.549513,0.957456,1.191748,0.488950,0.810569,0.588817,0.693909,0.465460,0.434337,0.337049,0.324720,
-60.558136,2.805383,-0.411654,-0.894102,0.525617,-0.185242,-1.083027,-0.041567,0.019779,0.679152,-0.010483,0.353520,0.124121,1.589797,1.144700,0.772997,0.952538,1.273358,0.558126,0.873168,0.639449,0.696922,0.463296,0.469817,0.347155,0.327142,
-60.511326,2.992766,-0.595227,-0.890753,0.484144,-0.139533,-0.905929,-0.005320,-0.019975,0.611179,0.004658,0.359595,0.153926,1.576141,1.346946,1.040620,0.951012,1.255528,0.612404,1.086625,0.666464,0.711640,0.574956,0.473716,0.346460,0.338594,
-60.317032,3.040965,-0.627449,-0.986112,0.289097,-0.240053,-0.880752,-0.020339,-0.083767,0.554341,0.051514,0.343807,0.203785,1.682565,1.341028,1.031307,1.080117,1.384643,0.723732,1.076399,0.667289,0.750840,0.638564,0.512449,0.357822,0.378714,
-60.018394,3.137569,-0.694323,-0.930169,0.135263,-0.270258,-0.819413,-0.049918,-0.057763,0.566758,0.100497,0.377839,0.200211,1.959614,1.358681,1.031148,1.088259,1.416201,0.722537,1.069487,0.674341,0.766860,0.639259,0.547656,0.379572,0.381243,
-59.635227,3.081226,-0.837882,-0.834549,-0.023564,-0.263133,-0.702186,-0.023767,-0.059922,0.556544,0.162763,0.363890,0.176292,2.349744,1.411679,1.119163,1.129543,1.436345,0.726603,1.107047,0.689644,0.766370,0.642314,0.597481,0.388801,0.409002,
-59.330805,3.164975,-0.889173,-0.754476,-0.032928,-0.293410,-0.636106,-0.013385,-0.109084,0.543574,0.178527,0.360606,0.156883,2.483597,1.416669,1.102498,1.146114,1.427203,0.724475,1.091754,0.692995,0.783526,0.646493,0.596269,0.389973,0.427190,
