% Created by Marsyas
@relation water59.arff
@attribute Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {water59}


@data
% filename water59.wav
% srate 86.1328
-96.921312,-1.428008,0.641443,-1.257822,-0.381459,0.392761,0.558783,-0.336347,0.413638,-0.010087,-0.027310,-0.441395,0.211028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-96.953005,-1.459835,0.632997,-1.185690,-0.355608,0.363302,0.489202,-0.336212,0.424759,0.001067,-0.027520,-0.393572,0.241249,0.138147,0.138731,0.036816,0.314417,0.112685,0.128408,0.303299,0.000585,0.048475,0.048619,0.000913,0.208456,0.131731,
-96.946570,-1.457052,0.633988,-1.135958,-0.306337,0.386381,0.478446,-0.300065,0.403286,-0.054014,-0.050245,-0.361947,0.256381,0.142405,0.139895,0.037293,0.372392,0.237224,0.167239,0.304453,0.157534,0.107648,0.247459,0.099013,0.243786,0.144183,
-96.664952,-1.376792,0.625524,-1.067123,-0.278199,0.360212,0.502972,-0.230869,0.417144,-0.046958,-0.081702,-0.330713,0.274982,1.241522,0.382915,0.051242,0.460352,0.259018,0.201612,0.328728,0.332819,0.124596,0.250603,0.164808,0.270195,0.160236,
-95.484891,-1.085524,0.632627,-0.955292,-0.213397,0.299694,0.535107,-0.165526,0.430332,-0.014549,-0.053614,-0.315036,0.261656,5.233991,1.314798,0.061730,0.637880,0.365369,0.326025,0.362310,0.422030,0.136879,0.291802,0.212618,0.272404,0.175369,
-94.117671,-0.805940,0.586721,-0.905502,-0.333605,0.299450,0.578108,-0.082636,0.497711,-0.003467,-0.082090,-0.337946,0.279691,7.680064,1.738495,0.207463,0.651050,0.669663,0.325957,0.410413,0.529466,0.320540,0.295940,0.243135,0.299943,0.187371,
-92.574877,-0.435094,0.614364,-0.828290,-0.263267,0.354570,0.585308,-0.060253,0.480355,0.030470,-0.068232,-0.336781,0.254008,9.775302,2.274641,0.246139,0.694790,0.731927,0.417445,0.411273,0.527727,0.333748,0.330171,0.253539,0.299584,0.226205,
-90.701286,-0.221398,0.662123,-0.613522,-0.231094,0.337051,0.539088,-0.087049,0.481725,0.038798,-0.032252,-0.334795,0.239614,12.081648,2.370081,0.326355,1.083796,0.740120,0.422792,0.460639,0.554017,0.333528,0.331142,0.303024,0.299015,0.237366,
-88.358634,-0.103305,0.659345,-0.461659,-0.163257,0.253883,0.480023,-0.064344,0.471573,0.023062,-0.016749,-0.306517,0.234466,14.869292,2.365855,0.326756,1.190423,0.784100,0.548552,0.525494,0.552638,0.338499,0.340438,0.310714,0.313966,0.239040,
-85.775862,0.131996,0.627887,-0.385483,-0.124407,0.249384,0.435374,-0.018607,0.448175,-0.019828,-0.028046,-0.256401,0.243583,17.424363,2.454756,0.355947,1.185775,0.791540,0.547763,0.554066,0.565927,0.357343,0.392039,0.314970,0.364384,0.241438,
-83.271239,0.241851,0.648653,-0.198154,-0.032350,0.253912,0.432026,-0.002341,0.467052,0.001554,-0.053510,-0.214170,0.224893,19.156401,2.431537,0.368042,1.321359,0.860363,0.549302,0.553512,0.561216,0.364912,0.403482,0.333900,0.388634,0.257188,
