% Created by Marsyas
@relation water54.arff
@attribute Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Mean_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute Std_Mem20_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 real
@attribute output {water54}


@data
% filename water54.wav
% srate 86.1328
-75.272182,4.289433,1.132124,1.076259,1.249735,-0.081917,0.077390,1.278443,0.589833,0.635312,0.221121,0.917819,0.322028,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
-75.183842,4.363313,1.073459,1.038011,1.228620,-0.046620,0.099475,1.221554,0.548031,0.647086,0.243437,0.885227,0.347182,0.385063,0.322037,0.255717,0.166718,0.092035,0.153857,0.096269,0.247970,0.182211,0.051322,0.097276,0.142067,0.109644,
-75.168599,4.388949,1.078499,0.999703,1.206219,-0.021758,0.127925,1.185827,0.532557,0.674162,0.292257,0.852239,0.363896,0.387292,0.335271,0.257809,0.229667,0.130611,0.183469,0.152936,0.285791,0.190936,0.126197,0.229276,0.196743,0.128408,
-75.072616,4.450087,1.142605,0.998051,1.128596,0.046941,0.113885,1.126733,0.561730,0.650284,0.322551,0.854303,0.346911,0.552407,0.413833,0.389132,0.229229,0.353248,0.339216,0.168979,0.370242,0.236576,0.169157,0.256308,0.197635,0.152944,
-75.051225,4.499665,1.191438,1.005960,1.118464,0.059691,0.114220,1.073669,0.542389,0.627346,0.317052,0.836531,0.350707,0.552548,0.449477,0.442389,0.234460,0.352534,0.338925,0.168913,0.417707,0.248975,0.198236,0.259584,0.206889,0.153222,
-74.825532,4.510059,1.155605,1.066977,1.076410,-0.000476,0.199895,1.014991,0.511650,0.611563,0.261155,0.803950,0.333422,1.083230,0.446892,0.473662,0.366456,0.383199,0.447987,0.402100,0.464615,0.277532,0.209235,0.370775,0.240156,0.173623,
-74.631434,4.618614,1.195544,1.059344,1.072074,-0.014481,0.179048,0.931621,0.478222,0.610064,0.281225,0.796062,0.317027,1.309888,0.612952,0.502780,0.367770,0.381701,0.454643,0.418389,0.551363,0.305007,0.209167,0.378842,0.238874,0.188749,
-74.411207,4.678428,1.156072,1.117010,1.022363,-0.102797,0.184113,0.867109,0.404809,0.594535,0.308545,0.757937,0.338442,1.534629,0.635851,0.536094,0.447646,0.418313,0.605645,0.417741,0.581659,0.423132,0.218057,0.392960,0.274578,0.211079,
-74.185923,4.745192,1.110609,1.190176,1.010007,-0.147234,0.242725,0.808843,0.288141,0.564794,0.315317,0.683953,0.344397,1.712150,0.661103,0.573450,0.544184,0.415051,0.634404,0.476728,0.595733,0.628078,0.248855,0.392562,0.394632,0.212208,
-73.771496,4.823509,0.954259,1.264747,0.975550,-0.240188,0.282129,0.816810,0.205970,0.540098,0.335855,0.632385,0.371337,2.300946,0.694411,0.886892,0.620324,0.422262,0.744644,0.493701,0.602982,0.687889,0.264638,0.397807,0.426780,0.240034,
-73.395220,4.788181,0.815989,1.510789,0.984001,-0.357337,0.381514,0.740853,0.143727,0.545729,0.299464,0.602266,0.326860,2.618224,0.737330,1.049116,1.200933,0.429297,0.882138,0.625070,0.634885,0.706411,0.267784,0.437907,0.426829,0.315576,
