0.042969,0.033531,0.058366,0.528552,-54.402310,6.431368,-0.876462,0.610102,-1.458345,0.165045,0.204387,-0.895740,0.125103,0.924355,-0.005540,-0.758891,-0.241266,0.000009,0.000009,0.000010,0.000010,0.000013,0.000018,0.000019,0.000015,0.000011,0.000009,0.000010,0.000009,1.573233,2.122552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.042773,0.033115,0.057588,0.506604,-54.420430,6.447093,-0.875270,0.668157,-1.390559,0.159353,0.187359,-0.871190,0.104394,0.900277,0.003293,-0.723781,-0.215023,0.000009,0.000010,0.000010,0.000011,0.000013,0.000018,0.000018,0.000015,0.000011,0.000009,0.000010,0.000009,1.553626,2.088303,0.000851,0.001811,0.003392,0.095671,0.078985,0.068543,0.005194,0.253060,0.295472,0.024814,0.074220,0.107010,0.090272,0.104956,0.038504,0.153039,0.114393,0.000001,0.000000,0.000001,0.000001,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.000000,0.000001,0.085464,0.149287,
0.042773,0.032960,0.057004,0.483750,-54.429959,6.473023,-0.881271,0.638946,-1.362146,0.144484,0.147114,-0.822726,0.095851,0.857430,-0.001956,-0.643948,-0.195290,0.000009,0.000010,0.000010,0.000011,0.000013,0.000018,0.000018,0.000014,0.000011,0.000009,0.000010,0.000009,1.538929,2.064708,0.000851,0.001900,0.004132,0.134438,0.087284,0.129062,0.026932,0.289211,0.314309,0.068166,0.186848,0.231728,0.095821,0.209363,0.045812,0.372703,0.139456,0.000001,0.000000,0.000001,0.000002,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000000,0.000001,0.104077,0.176773,
0.042773,0.033020,0.057198,0.461092,-54.366704,6.462350,-0.932901,0.587341,-1.338064,0.131815,0.114035,-0.766173,0.101811,0.827603,0.007007,-0.566539,-0.171132,0.000009,0.000010,0.000010,0.000011,0.000014,0.000018,0.000018,0.000015,0.000012,0.000010,0.000010,0.000010,1.535371,2.093020,0.000851,0.001935,0.004280,0.160616,0.295195,0.140393,0.225562,0.370432,0.324309,0.084708,0.227844,0.325893,0.101021,0.238211,0.059673,0.484730,0.168271,0.000001,0.000000,0.000001,0.000002,0.000001,0.000001,0.000001,0.000002,0.000003,0.000003,0.000002,0.000001,0.104060,0.223057,
0.042676,0.032717,0.056615,0.438763,-54.290298,6.501021,-0.902350,0.561260,-1.366832,0.160713,0.178565,-0.710801,0.122828,0.813219,0.033280,-0.492764,-0.139880,0.000010,0.000011,0.000011,0.000012,0.000015,0.000019,0.000019,0.000016,0.000013,0.000011,0.000011,0.000011,1.517102,2.059788,0.000932,0.002275,0.004840,0.179604,0.438883,0.213840,0.268442,0.385949,0.357522,0.157996,0.377747,0.387445,0.139917,0.240608,0.126556,0.556771,0.206128,0.000005,0.000005,0.000005,0.000005,0.000006,0.000005,0.000004,0.000005,0.000006,0.000006,0.000004,0.000004,0.125643,0.262250,
0.042773,0.032755,0.056420,0.418433,-54.244139,6.553137,-0.947943,0.554535,-1.347434,0.186454,0.173073,-0.689404,0.109180,0.807952,0.039244,-0.456322,-0.086836,0.000010,0.000011,0.000012,0.000013,0.000015,0.000019,0.000019,0.000016,0.000013,0.000012,0.000012,0.000011,1.508902,2.084117,0.001052,0.002295,0.004844,0.190944,0.471975,0.300122,0.330448,0.386211,0.362520,0.194359,0.378130,0.388455,0.151835,0.239267,0.127394,0.561988,0.291878,0.000005,0.000005,0.000005,0.000006,0.000006,0.000005,0.000004,0.000005,0.000006,0.000006,0.000004,0.000004,0.127056,0.288227,
0.044238,0.032578,0.055837,0.395969,-54.148041,6.568344,-0.935917,0.554221,-1.326466,0.230658,0.149378,-0.647746,0.096334,0.751692,0.032013,-0.425188,-0.040426,0.000011,0.000012,0.000013,0.000014,0.000016,0.000019,0.000019,0.000016,0.000014,0.000012,0.000012,0.000011,1.508587,2.102653,0.006515,0.002365,0.005260,0.202732,0.606483,0.301270,0.337139,0.386168,0.367592,0.270201,0.390085,0.408264,0.160562,0.322939,0.133680,0.561611,0.334339,0.000005,0.000006,0.000007,0.000007,0.000007,0.000005,0.000004,0.000005,0.000006,0.000006,0.000005,0.000005,0.126904,0.301709,
0.044727,0.033089,0.056809,0.371999,-54.089982,6.494902,-0.927126,0.567084,-1.257054,0.253096,0.161195,-0.608719,0.064450,0.714965,0.046176,-0.367701,-0.066035,0.000011,0.000012,0.000013,0.000014,0.000016,0.000018,0.000019,0.000016,0.000013,0.000012,0.000012,0.000011,1.509149,2.150369,0.006763,0.003397,0.007111,0.213685,0.634304,0.461915,0.340847,0.392055,0.456462,0.282188,0.395119,0.419835,0.207992,0.342396,0.143589,0.582950,0.366783,0.000005,0.000006,0.000007,0.000007,0.000007,0.000005,0.000004,0.000005,0.000007,0.000006,0.000005,0.000005,0.127213,0.369035,
0.045508,0.033444,0.057782,0.348489,-53.900271,6.458368,-0.981059,0.562523,-1.190066,0.231129,0.150769,-0.585507,0.024521,0.666311,0.059274,-0.312979,-0.067941,0.000011,0.000012,0.000013,0.000015,0.000016,0.000020,0.000020,0.000017,0.000014,0.000013,0.000012,0.000011,1.518871,2.222411,0.007388,0.003774,0.008460,0.220911,0.983694,0.493322,0.407405,0.392058,0.516382,0.304413,0.396590,0.416142,0.262125,0.376612,0.150076,0.594905,0.367786,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0.000007,0.000007,0.000007,0.000007,0.000005,0.000005,0.138656,0.480406,
0.045703,0.033809,0.058949,0.326594,-53.751331,6.421071,-1.014325,0.531675,-1.124811,0.160255,0.136936,-0.568847,-0.018497,0.626344,0.078264,-0.260164,-0.075386,0.000011,0.000012,0.000014,0.000015,0.000017,0.000020,0.000021,0.000018,0.000015,0.000013,0.000012,0.000011,1.527871,2.362349,0.007370,0.004104,0.009941,0.223662,1.113368,0.521355,0.424318,0.410919,0.559055,0.444380,0.399295,0.410013,0.308570,0.389308,0.164050,0.599842,0.372694,0.000006,0.000006,0.000007,0.000007,0.000008,0.000008,0.000008,0.000008,0.000008,0.000007,0.000005,0.000005,0.147454,0.758227,
