0.046875,0.048813,0.046693,0.659723,-57.127954,6.343698,-3.974600,-3.385603,-3.362169,0.406769,0.085128,0.689417,-1.614485,-1.949286,0.324383,0.553039,0.849106,0.000005,0.000011,0.000076,0.000154,0.000193,0.000082,0.000015,0.000002,0.000001,0.000003,0.000004,0.000005,4.211097,167.899065,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.046875,0.048706,0.046693,0.631802,-57.206275,6.393974,-3.920701,-3.386083,-3.392558,0.405890,0.060040,0.679000,-1.619526,-1.999557,0.296628,0.540261,0.855579,0.000005,0.000011,0.000076,0.000153,0.000188,0.000080,0.000015,0.000002,0.000001,0.000003,0.000004,0.000005,4.198944,168.468869,0.000000,0.000465,0.000000,0.121703,0.341395,0.219147,0.234941,0.002093,0.132464,0.003831,0.109353,0.045406,0.021972,0.219124,0.120978,0.055699,0.028219,0.000000,0.000002,0.000000,0.000007,0.000021,0.000010,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.052976,2.483718,
0.047070,0.048630,0.046693,0.602757,-57.212969,6.421424,-3.893465,-3.357229,-3.356501,0.416550,0.052980,0.660908,-1.578353,-1.984789,0.243148,0.549001,0.863629,0.000005,0.000011,0.000076,0.000151,0.000182,0.000077,0.000014,0.000002,0.000001,0.000003,0.000004,0.000004,4.217491,167.055116,0.000851,0.000556,0.000000,0.170935,0.341106,0.244095,0.257595,0.125898,0.210807,0.046823,0.112031,0.088903,0.181953,0.231612,0.256926,0.069117,0.043855,0.000001,0.000002,0.000001,0.000010,0.000034,0.000016,0.000003,0.000000,0.000000,0.000000,0.000001,0.000000,0.098960,6.764263,
0.047266,0.048622,0.046693,0.572395,-57.217808,6.412403,-3.858419,-3.308129,-3.357420,0.425067,0.043574,0.623539,-1.610271,-2.035673,0.200908,0.568718,0.867299,0.000005,0.000011,0.000076,0.000152,0.000184,0.000077,0.000014,0.000002,0.000001,0.000003,0.000004,0.000004,4.228359,172.144089,0.001172,0.000555,0.000000,0.208025,0.340552,0.250061,0.289836,0.242631,0.210870,0.058345,0.116735,0.179737,0.234029,0.315001,0.305038,0.111006,0.045525,0.000001,0.000002,0.000002,0.000011,0.000035,0.000016,0.000003,0.000000,0.000000,0.000000,0.000001,0.000001,0.109080,23.375207,
0.047559,0.048429,0.046887,0.544105,-57.353255,6.483631,-3.813417,-3.258985,-3.348873,0.448610,-0.025442,0.581534,-1.583157,-2.050486,0.143649,0.543030,0.868495,0.000005,0.000011,0.000073,0.000145,0.000175,0.000074,0.000014,0.000002,0.000001,0.000002,0.000004,0.000004,4.165870,166.173652,0.001666,0.000969,0.000848,0.231385,0.663481,0.386186,0.334702,0.311677,0.213946,0.114341,0.313676,0.245550,0.261743,0.317545,0.375767,0.160203,0.045345,0.000001,0.000002,0.000014,0.000030,0.000050,0.000021,0.000003,0.000000,0.000000,0.000001,0.000001,0.000001,0.297069,35.698261,
0.047754,0.048431,0.046887,0.514373,-57.473058,6.511288,-3.774936,-3.262904,-3.342106,0.512110,-0.017737,0.551775,-1.578355,-2.082238,0.089960,0.523818,0.899758,0.000004,0.000011,0.000073,0.000145,0.000174,0.000073,0.000014,0.000002,0.000001,0.000002,0.000004,0.000004,4.168550,188.432291,0.001798,0.000969,0.000848,0.251913,0.811743,0.394883,0.357430,0.313730,0.215553,0.290469,0.318158,0.265896,0.262005,0.336994,0.420192,0.179704,0.139336,0.000001,0.000002,0.000014,0.000030,0.000049,0.000021,0.000003,0.000000,0.000000,0.000001,0.000001,0.000001,0.297706,103.752922,
0.047656,0.047980,0.046693,0.486698,-57.609614,6.569677,-3.711853,-3.222903,-3.349346,0.475992,-0.119716,0.540221,-1.522613,-2.073529,0.058782,0.473502,0.893036,0.000004,0.000010,0.000070,0.000138,0.000165,0.000069,0.000013,0.000002,0.000001,0.000002,0.000004,0.000004,4.102908,180.824862,0.001894,0.002110,0.001230,0.264514,0.958632,0.448484,0.422107,0.344980,0.218517,0.341710,0.527103,0.264682,0.351644,0.342523,0.424751,0.278308,0.144756,0.000001,0.000003,0.000019,0.000041,0.000061,0.000026,0.000004,0.000000,0.000000,0.000001,0.000001,0.000001,0.406092,110.347929,
0.047852,0.047962,0.046693,0.459115,-57.550898,6.561344,-3.658685,-3.217473,-3.319438,0.432091,-0.104687,0.532659,-1.559527,-2.138228,-0.002746,0.513011,0.897385,0.000004,0.000011,0.000075,0.000147,0.000176,0.000073,0.000013,0.000002,0.000001,0.000002,0.000004,0.000004,4.109863,195.719305,0.002001,0.002105,0.001230,0.273639,1.020313,0.454118,0.451603,0.343227,0.252938,0.399328,0.536922,0.262463,0.395382,0.425180,0.468676,0.336748,0.144677,0.000001,0.000004,0.000028,0.000059,0.000082,0.000034,0.000005,0.000000,0.000000,0.000001,0.000001,0.000001,0.409066,126.517450,
0.048145,0.047833,0.046887,0.429315,-57.549230,6.586427,-3.622983,-3.148717,-3.321109,0.399280,-0.145279,0.479093,-1.580354,-2.140126,-0.034101,0.527147,0.884915,0.000004,0.000011,0.000071,0.000141,0.000171,0.000072,0.000014,0.000002,0.000001,0.000002,0.000004,0.000004,4.125172,189.957939,0.002250,0.002127,0.001494,0.282480,1.021030,0.455256,0.453437,0.429540,0.253325,0.426122,0.551527,0.326510,0.408482,0.424417,0.466715,0.343988,0.158399,0.000001,0.000004,0.000031,0.000064,0.000084,0.000034,0.000005,0.000001,0.000000,0.000001,0.000001,0.000001,0.418194,130.222517,
0.048340,0.047827,0.046887,0.399929,-57.603025,6.612215,-3.554318,-3.104892,-3.260996,0.442941,-0.106256,0.436847,-1.607673,-2.182826,-0.069152,0.554689,0.899564,0.000004,0.000011,0.000071,0.000141,0.000171,0.000072,0.000013,0.000002,0.000001,0.000002,0.000003,0.000004,4.146302,207.776040,0.002301,0.002125,0.001494,0.287507,1.025750,0.455384,0.496892,0.447475,0.357626,0.467390,0.592534,0.350355,0.427671,0.445505,0.464796,0.366287,0.167684,0.000001,0.000004,0.000031,0.000064,0.000084,0.000034,0.000005,0.000001,0.000000,0.000001,0.000001,0.000001,0.432437,149.010131,
